Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,no,no,no,566363,1024MB,100,442.637,56.116,123.651,23.19611765889
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,no,no,no,566363,128MB,100,439.984,594.242,346.859,22.16063162958875
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,no,no,no,566363,1769MB,100,448.655,38.603,125.785,24.93310947271043
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,no,no,no,566363,256MB,100,442.418,302.182,157.701,22.116180915687497
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,no,no,no,566363,512MB,100,442.391,132.104,127.513,22.363475160275
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,no,no,no,566363,5120MB,100,424.453,37.294,134.305,34.4999119331
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,no,no,yes,566363,1024MB,100,468.615,57.053,124.494,23.22578105155
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,no,no,yes,566363,128MB,100,459.15,591.054,354.41,22.16971956443125
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,no,no,yes,566363,1769MB,100,469.389,36.404,122.295,24.769321166618848
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,no,no,yes,566363,256MB,100,469.618,301.107,156.133,22.1051708936675
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,no,no,yes,566363,512MB,100,474.07,128.551,130.001,22.354606809205
AwsSdk,AwsSdk-Net6-x64-NoTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,no,no,yes,566363,5120MB,100,438.278,35.121,127.307,33.735693737999995
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,no,yes,no,1554145,1024MB,100,372.678,56.572,125.321,23.23156106311
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,no,yes,no,1554145,128MB,100,371.653,584.008,354.883,22.1560276620475
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,no,yes,no,1554145,1769MB,100,373.12,36.399,124.601,24.835581059880553
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,no,yes,no,1554145,256MB,100,368.412,289.286,163.194,22.0853358539975
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,no,yes,no,1554145,512MB,100,375.078,129.858,133.009,22.39056438112
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,no,yes,no,1554145,5120MB,100,358.466,36.066,131.785,34.1875446417
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,no,yes,yes,1554145,1024MB,100,394.664,56.169,126.138,23.23845107689
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,no,yes,yes,1554145,128MB,100,394.39,568.638,368.627,22.15263890527
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,no,yes,yes,1554145,1769MB,100,391.703,36.629,126.16,24.887087740042148
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,no,yes,yes,1554145,256MB,100,393.117,281.66,165.34,22.062504558334997
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,no,yes,yes,1554145,512MB,100,401.897,126.036,131.165,22.343345120015
AwsSdk,AwsSdk-Net6-x64-NoTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,no,yes,yes,1554145,5120MB,100,376.445,36.645,131.101,34.178861291
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,yes,no,no,566364,1024MB,100,381.573,29.792,144.317,23.101829136979998
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,yes,no,no,566364,128MB,100,383.45,345.925,2348.47,25.8133333099775
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,yes,no,no,566364,1769MB,100,383.27,22.508,144.203,25.000002798228582
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,yes,no,no,566364,256MB,100,384.929,166.952,523.893,23.078526590375
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,yes,no,no,566364,512MB,100,379.557,68.593,184.059,22.30543421086
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,yes,no,no,566364,5120MB,100,366.005,23.016,141.885,33.9417941502
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,yes,no,yes,566364,1024MB,100,413.969,29.624,153.358,23.2497060994
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,yes,no,yes,566364,128MB,100,400.843,341.226,2219.353,25.53455129408125
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,yes,no,yes,566364,1769MB,100,404.282,22.044,145.057,25.01123470383037
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,yes,no,yes,566364,256MB,100,403.304,168.691,515.266,23.049826949642497
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,yes,no,yes,566364,512MB,100,404.804,67.958,194.473,22.38693437386
AwsSdk,AwsSdk-Net6-x64-YesTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,yes,no,yes,566364,5120MB,100,389.063,22.188,141.365,33.8293939254
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,yes,yes,no,1554146,1024MB,100,344.643,29.678,147.33,23.15014590028
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,yes,yes,no,1554146,128MB,100,336.947,343.146,2233.581,25.568193236364998
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,yes,yes,no,1554146,1769MB,100,339.3,23.058,144.875,25.03519283931165
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,yes,yes,no,1554146,256MB,100,331.735,161.622,488.661,22.9095200023625
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,yes,yes,no,1554146,512MB,100,330.468,66.665,185.256,22.299351698695
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,yes,yes,no,1554146,5120MB,100,325.178,22.468,140.974,33.82021890705
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,yes,yes,yes,1554146,1024MB,100,366.436,29.127,147.226,23.13923587846
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,yes,yes,yes,1554146,128MB,100,356.745,340.602,2173.313,25.43733234964375
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,yes,yes,yes,1554146,1769MB,100,359.704,21.554,139.955,24.850221982717034
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,yes,yes,yes,1554146,256MB,100,363.809,161.672,521.584,23.04690736047
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,yes,yes,yes,1554146,512MB,100,361.523,67.097,179.407,22.254208275075
AwsSdk,AwsSdk-Net6-x64-YesTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,yes,yes,yes,1554146,5120MB,100,340.38,22.421,137.597,33.5348433363
