Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-00512,dotnet6,arm64,yes,yes,yes,57176,512MB,100,289.369,383.753,324.322,24.920520935819997
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-05120,dotnet6,arm64,yes,yes,yes,57176,5120MB,100,266.916,98.916,229.242,42.0772827192
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,no,no,no,48294,1024MB,100,250.476,196.931,208.405,26.955611844529997
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,no,no,no,48294,128MB,100,252.037,1781.06,924.442,25.836473564591248
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,no,no,no,48294,1769MB,100,251.365,114.548,204.366,29.382285815706776
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,no,no,no,48294,256MB,100,254.271,897.891,331.902,25.324144831602503
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,no,no,no,48294,512MB,100,252.444,422.21,211.655,25.48221723108
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,no,no,no,48294,5120MB,100,232.638,108.8,220.861,47.671771610099995
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,no,no,yes,48294,1024MB,100,299.085,149.929,203.248,26.08628843922
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,no,no,yes,48294,128MB,100,299.529,1368.408,931.222,24.990906040126248
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,no,no,yes,48294,1769MB,100,304.016,88.445,204.75,28.641777594784443
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,no,no,yes,48294,256MB,100,302.287,688.363,341.735,24.4920848341525
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,no,no,yes,48294,512MB,100,305.06,324.389,222.548,24.75781744895
SystemTextJson,SystemTextJson-Net6-x64-NoTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,no,no,yes,48294,5120MB,100,282.006,84.014,221.361,45.64795089580001
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,no,yes,no,59152,1024MB,100,247.25,190.991,204.256,26.78745650822
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,no,yes,no,59152,128MB,100,248.389,1718.747,1014.502,25.89427972187
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,no,yes,no,59152,1769MB,100,252.256,112.322,205.252,29.3437241874769
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,no,yes,no,59152,256MB,100,254.747,875.308,323.373,25.19451332234
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,no,yes,no,59152,512MB,100,246.406,405.226,213.561,25.356564479775002
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,no,yes,no,59152,5120MB,100,231.956,106.435,221.084,47.493262919749995
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,no,yes,yes,59152,1024MB,100,298.243,144.889,206.146,26.05058503448
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,no,yes,yes,59152,128MB,100,299.711,1344.066,966.663,25.014029836373748
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,no,yes,yes,59152,1769MB,100,299.952,86.136,202.665,28.515266776984667
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,no,yes,yes,59152,256MB,100,293.871,679.57,299.889,24.281088578827497
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,no,yes,yes,59152,512MB,100,300.339,317.238,216.97,24.651743070134998
SystemTextJson,SystemTextJson-Net6-x64-NoTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,no,yes,yes,59152,5120MB,100,281.843,82.081,226.277,45.896551392999996
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,yes,no,no,48295,1024MB,100,229.842,159.36,250.313,27.02788365574
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,yes,no,no,48295,128MB,193,226.042,1598.04,3889.502,31.63240175076813
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,yes,no,no,48295,1769MB,100,231.55,97.37,236.633,29.816739724977438
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,yes,no,no,48295,256MB,100,225.724,723.961,1043.777,27.56558806448
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,yes,no,no,48295,512MB,100,227.12,342.228,342.597,25.90688308041001
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,yes,no,no,48295,5120MB,100,220.776,91.495,247.415,48.442556485
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,yes,no,yes,48295,1024MB,100,275.519,118.601,236.61,26.12019684037
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,yes,no,yes,48295,128MB,100,271.87,1174.638,3928.708,30.8319908472725
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,yes,no,yes,48295,1769MB,100,276.791,74.063,234.037,29.07094234471379
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,yes,no,yes,48295,256MB,100,274.211,548.036,1047.526,26.848189546352497
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,yes,no,yes,48295,512MB,100,275.599,256.555,341.967,25.187690808695002
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,yes,no,yes,48295,5120MB,100,258.876,68.399,234.013,45.401050401999996
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,yes,yes,no,59153,1024MB,100,227.559,157.927,240.176,26.83505327008
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,yes,yes,no,59153,128MB,192,221.876,1585.138,3852.866,31.52919919915169
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,yes,yes,no,59153,1769MB,100,226.864,93.64,229.829,29.513455239828954
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,yes,yes,no,59153,256MB,100,227.038,716.652,1050.991,27.565192230355002
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,yes,yes,no,59153,512MB,100,224.123,336.676,325.767,25.720366040709997
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,yes,yes,no,59153,5120MB,100,213.119,89.219,234.048,47.1389538778
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,yes,yes,yes,59153,1024MB,100,273.137,116.879,242.395,26.18791530914
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,yes,yes,yes,59153,128MB,100,268.171,1154.59,3842.792,30.61123248909
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,yes,yes,yes,59153,1769MB,100,273.615,71.244,233.047,28.961254911797695
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,yes,yes,yes,59153,256MB,100,273.436,546.524,1016.715,26.7135092769925
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,yes,yes,yes,59153,512MB,100,274.181,257.701,357.208,25.324244415135
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,yes,yes,yes,59153,5120MB,100,256.276,67.774,234.104,45.3565336463
